date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:15:22	7444/-1	---M--	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202015%2009:16:50%20GMT	http://noi.openjudge.cn/20150801test/J/	/home/skyzh/noi.openjudge.cn/noi-site/noi.openjudge.cn/20150801test/J/index.html	(from http://noi.openjudge.cn/20150801test/)
17:15:23	8477/-1	---M--	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202015%2009:16:51%20GMT	http://noi.openjudge.cn/20150801test/K/	/home/skyzh/noi.openjudge.cn/noi-site/noi.openjudge.cn/20150801test/K/index.html	(from http://noi.openjudge.cn/20150801test/)
17:15:23	7390/-1	---M--	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202015%2009:16:51%20GMT	http://noi.openjudge.cn/20150801ptest/A/	/home/skyzh/noi.openjudge.cn/noi-site/noi.openjudge.cn/20150801ptest/A/index.html	(from http://noi.openjudge.cn/20150801ptest/)
17:15:23	7261/-1	---M--	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202015%2009:16:51%20GMT	http://noi.openjudge.cn/20150801ptest/B/	/home/skyzh/noi.openjudge.cn/noi-site/noi.openjudge.cn/20150801ptest/B/index.html	(from http://noi.openjudge.cn/20150801ptest/)
17:15:23	7606/-1	---M--	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202015%2009:16:52%20GMT	http://noi.openjudge.cn/20150801ptest/C/	/home/skyzh/noi.openjudge.cn/noi-site/noi.openjudge.cn/20150801ptest/C/index.html	(from http://noi.openjudge.cn/20150801ptest/)
17:15:24	7600/-1	---M--	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202015%2009:16:52%20GMT	http://noi.openjudge.cn/20150801ptest/D/	/home/skyzh/noi.openjudge.cn/noi-site/noi.openjudge.cn/20150801ptest/D/index.html	(from http://noi.openjudge.cn/20150801ptest/)
17:15:24	7742/-1	---M--	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202015%2009:16:52%20GMT	http://noi.openjudge.cn/20150801ptest/E/	/home/skyzh/noi.openjudge.cn/noi-site/noi.openjudge.cn/20150801ptest/E/index.html	(from http://noi.openjudge.cn/20150801ptest/)
17:15:24	7637/-1	---M--	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202015%2009:16:53%20GMT	http://noi.openjudge.cn/20150801ptest/F/	/home/skyzh/noi.openjudge.cn/noi-site/noi.openjudge.cn/20150801ptest/F/index.html	(from http://noi.openjudge.cn/20150801ptest/)
17:15:25	7899/-1	---M--	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202015%2009:16:53%20GMT	http://noi.openjudge.cn/20150801ptest/G/	/home/skyzh/noi.openjudge.cn/noi-site/noi.openjudge.cn/20150801ptest/G/index.html	(from http://noi.openjudge.cn/20150801ptest/)
17:15:25	8027/-1	---M--	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202015%2009:16:53%20GMT	http://noi.openjudge.cn/20150801ptest/H/	/home/skyzh/noi.openjudge.cn/noi-site/noi.openjudge.cn/20150801ptest/H/index.html	(from http://noi.openjudge.cn/20150801ptest/)
17:15:26	7463/-1	---M--	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202015%2009:16:54%20GMT	http://noi.openjudge.cn/20150801ptest/J/	/home/skyzh/noi.openjudge.cn/noi-site/noi.openjudge.cn/20150801ptest/J/index.html	(from http://noi.openjudge.cn/20150801ptest/)
17:15:26	8490/-1	---M--	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202015%2009:16:54%20GMT	http://noi.openjudge.cn/20150801ptest/K/	/home/skyzh/noi.openjudge.cn/noi-site/noi.openjudge.cn/20150801ptest/K/index.html	(from http://noi.openjudge.cn/20150801ptest/)
17:15:27	7518/-1	---M--	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202015%2009:16:55%20GMT	http://noi.openjudge.cn/20150801ptest/I/	/home/skyzh/noi.openjudge.cn/noi-site/noi.openjudge.cn/20150801ptest/I/index.html	(from http://noi.openjudge.cn/20150801ptest/)
17:15:27	7310/-1	---M--	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202015%2009:16:55%20GMT	http://noi.openjudge.cn/20150202test/A/	/home/skyzh/noi.openjudge.cn/noi-site/noi.openjudge.cn/20150202test/A/index.html	(from http://noi.openjudge.cn/20150202test/)
17:15:27	7304/-1	---M--	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202015%2009:16:55%20GMT	http://noi.openjudge.cn/20150202test/B/	/home/skyzh/noi.openjudge.cn/noi-site/noi.openjudge.cn/20150202test/B/index.html	(from http://noi.openjudge.cn/20150202test/)
17:15:27	7432/-1	---M--	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202015%2009:16:56%20GMT	http://noi.openjudge.cn/20150202test/C/	/home/skyzh/noi.openjudge.cn/noi-site/noi.openjudge.cn/20150202test/C/index.html	(from http://noi.openjudge.cn/20150202test/)
17:15:28	7468/-1	---M--	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202015%2009:16:56%20GMT	http://noi.openjudge.cn/20150202test/D/	/home/skyzh/noi.openjudge.cn/noi-site/noi.openjudge.cn/20150202test/D/index.html	(from http://noi.openjudge.cn/20150202test/)
17:15:28	8130/-1	---M--	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202015%2009:16:56%20GMT	http://noi.openjudge.cn/20150202test/F/	/home/skyzh/noi.openjudge.cn/noi-site/noi.openjudge.cn/20150202test/F/index.html	(from http://noi.openjudge.cn/20150202test/)
17:15:29	7990/-1	---M--	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202015%2009:16:56%20GMT	http://noi.openjudge.cn/20150202test/E/	/home/skyzh/noi.openjudge.cn/noi-site/noi.openjudge.cn/20150202test/E/index.html	(from http://noi.openjudge.cn/20150202test/)
17:15:29	8747/-1	---M--	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202015%2009:16:57%20GMT	http://noi.openjudge.cn/20150202test/G/	/home/skyzh/noi.openjudge.cn/noi-site/noi.openjudge.cn/20150202test/G/index.html	(from http://noi.openjudge.cn/20150202test/)
17:15:29	7884/-1	---M--	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202015%2009:16:57%20GMT	http://noi.openjudge.cn/20150202test/H/	/home/skyzh/noi.openjudge.cn/noi-site/noi.openjudge.cn/20150202test/H/index.html	(from http://noi.openjudge.cn/20150202test/)
17:15:29	7636/-1	---M--	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202015%2009:16:58%20GMT	http://noi.openjudge.cn/20150202test/I/	/home/skyzh/noi.openjudge.cn/noi-site/noi.openjudge.cn/20150202test/I/index.html	(from http://noi.openjudge.cn/20150202test/)
17:15:30	7690/-1	---M--	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202015%2009:16:58%20GMT	http://noi.openjudge.cn/20150202test/J/	/home/skyzh/noi.openjudge.cn/noi-site/noi.openjudge.cn/20150202test/J/index.html	(from http://noi.openjudge.cn/20150202test/)
17:15:30	9379/9379	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202015%2009:16:58%20GMT	http://noi.openjudge.cn/ch0111/04/?lang=en_US	/home/skyzh/noi.openjudge.cn/noi-site/noi.openjudge.cn/ch0111/04/index380c.html	(from http://noi.openjudge.cn/ch0111/04/)
17:15:30	8256/8256	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202015%2009:16:59%20GMT	http://noi.openjudge.cn/ch0111/05/?lang=zh_CN	/home/skyzh/noi.openjudge.cn/noi-site/noi.openjudge.cn/ch0111/05/index17d5.html	(from http://noi.openjudge.cn/ch0111/05/?lang=en_US)
17:15:30	8858/8858	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202015%2009:16:59%20GMT	http://noi.openjudge.cn/ch0111/06/?lang=zh_CN	/home/skyzh/noi.openjudge.cn/noi-site/noi.openjudge.cn/ch0111/06/index17d5.html	(from http://noi.openjudge.cn/ch0111/06/?lang=en_US)
17:15:31	10019/10019	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202015%2009:16:59%20GMT	http://noi.openjudge.cn/ch0111/10/?lang=zh_CN	/home/skyzh/noi.openjudge.cn/noi-site/noi.openjudge.cn/ch0111/10/index17d5.html	(from http://noi.openjudge.cn/ch0111/10/?lang=en_US)
17:15:31	7983/7983	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202015%2009:16:59%20GMT	http://noi.openjudge.cn/ch0206/666/?lang=zh_CN	/home/skyzh/noi.openjudge.cn/noi-site/noi.openjudge.cn/ch0206/666/index17d5.html	(from http://noi.openjudge.cn/ch0206/666/?lang=en_US)
17:15:31	7676/7676	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202015%2009:16:59%20GMT	http://noi.openjudge.cn/ch0302/1748/?lang=zh_CN	/home/skyzh/noi.openjudge.cn/noi-site/noi.openjudge.cn/ch0302/1748/index17d5.html	(from http://noi.openjudge.cn/ch0302/1748/?lang=en_US)
17:15:31	8913/8913	---MCZ	200	added ('OK')	text/html	date:Sat,%2012%20Sep%202015%2009:17:00%20GMT	http://noi.openjudge.cn/ch0111/04/?lang=zh_CN	/home/skyzh/noi.openjudge.cn/noi-site/noi.openjudge.cn/ch0111/04/index17d5.html	(from http://noi.openjudge.cn/ch0111/04/?lang=en_US)
